Player,Team,GAME_DATE,MATCHUP,Win/Loss,Minutes,2PTMade,2PTAttempted,2PT_%,3PTMade,3PT_Attempted,3PT_%,FreeThrowsMade,FreeThrowsAttempted,FreeThrow%,OffensiveRebounds,DefensiveRebounds,TotRebounds,Assists,Steals,Blocks,Turnovers,PersonalFouls,Points,+/-
Darius Garland,Cavaliers,5-Nov-23,CLE vs. GSW,W,30,6,17,35.30%,0,5,0.00%,12,13,92.30%,0,3,3,7,0,0,6,3,24,15
Darius Garland,Cavaliers,3-Nov-23,CLE @ IND,L,32,5,11,45.50%,0,2,0.00%,4,4,100.00%,0,0,0,6,2,1,4,1,14,-10
Darius Garland,Cavaliers,25-Oct-23,CLE @ BKN,W,32,6,12,50.00%,1,5,20.00%,2,2,100.00%,1,1,2,5,2,0,6,2,15,6
Darius Garland - Average,Average,,,,33.2,6,12.8,48.10%,1,4,22.70%,4.4,5.2,71.80%,0.8,2,2.8,6.2,2.2,0.4,5.6,2.4,17.4,3
Luka Garza,Timberwolves,8-Nov-23,MIN vs. NOP,W,5,2,4,50.00%,0,0,0.00%,1,2,50.00%,1,1,2,0,0,0,0,3,5,-6
Luka Garza,Timberwolves,30-Oct-23,MIN @ ATL,L,1,1,1,100.00%,0,0,0.00%,0,0,0.00%,0,1,1,0,0,0,0,0,2,4
Luka Garza - Average,Average,,,,3,1.5,2.5,75.00%,0,0,0.00%,0.5,1,25.00%,0.5,1,1.5,0,0,0,0,1.5,3.5,-1
Kaiser Gates,,30-Oct-23,NOP vs. GSW,L,7,0,4,0.00%,0,2,0.00%,0,0,0.00%,0,1,1,0,0,0,0,0,0,-2
Kaiser Gates - Average,Average,,,,7,0,4,0.00%,0,2,0.00%,0,0,0.00%,0,1,1,0,0,0,0,0,0,-2
Keyonte George,Jazz,10-Nov-23,UTA @ MEM,W,30,2,12,16.70%,1,6,16.70%,2,2,100.00%,0,3,3,11,0,1,2,1,7,1
Keyonte George,Jazz,8-Nov-23,UTA @ IND,L,31,3,8,37.50%,1,3,33.30%,0,0,0.00%,0,2,2,9,0,0,1,2,7,-11
Keyonte George,Jazz,6-Nov-23,UTA @ CHI,L,21,2,5,40.00%,1,3,33.30%,0,0,0.00%,0,2,2,4,0,0,2,1,5,-15
Keyonte George,Jazz,4-Nov-23,UTA @ MIN,L,27,3,6,50.00%,1,4,25.00%,1,2,50.00%,0,0,0,4,0,0,3,2,8,-15
Keyonte George,Jazz,2-Nov-23,UTA vs. ORL,L,17,1,2,50.00%,1,1,100.00%,3,5,60.00%,0,2,2,3,0,0,2,1,6,-5
Keyonte George,Jazz,1-Nov-23,UTA vs. MEM,W,23,4,8,50.00%,1,4,25.00%,0,0,0.00%,0,1,1,3,1,1,3,0,9,10
Keyonte George,Jazz,30-Oct-23,UTA @ DEN,L,20,1,6,16.70%,1,4,25.00%,0,0,0.00%,1,0,1,2,1,0,0,0,3,-12
Keyonte George,Jazz,28-Oct-23,UTA @ PHX,L,27,4,12,33.30%,2,8,25.00%,2,2,100.00%,2,5,7,6,1,0,2,0,12,-8
Keyonte George,Jazz,27-Oct-23,UTA vs. LAC,W,12,3,5,60.00%,2,3,66.70%,0,0,0.00%,1,2,3,2,0,0,1,2,8,-3
Keyonte George,Jazz,25-Oct-23,UTA vs. SAC,L,19,3,5,60.00%,1,3,33.30%,1,1,100.00%,0,2,2,2,0,0,1,0,8,-9
Keyonte George - Average,Average,,,,22.7,2.6,6.9,41.40%,1.2,3.9,38.30%,0.9,1.2,41.00%,0.4,1.9,2.3,4.6,0.3,0.2,1.7,0.9,7.3,-6.7
Paul George,Clippers,12-Nov-23,LAC vs. MEM,L,37,8,16,50.00%,3,7,42.90%,7,9,77.80%,1,6,7,7,2,0,7,5,26,2
Paul George,Clippers,10-Nov-23,LAC @ DAL,L,23,3,12,25.00%,1,7,14.30%,1,1,100.00%,0,3,3,2,1,0,2,3,8,-14
Paul George,Clippers,8-Nov-23,LAC @ BKN,L,39,7,20,35.00%,2,10,20.00%,8,8,100.00%,1,6,7,1,3,1,3,2,24,-7
Paul George,Clippers,6-Nov-23,LAC @ NYK,L,34,2,11,18.20%,1,6,16.70%,5,5,100.00%,0,7,7,3,3,0,4,2,10,-7
Paul George,Clippers,1-Nov-23,LAC @ LAL,L,37,11,16,68.80%,6,9,66.70%,7,8,87.50%,0,6,6,1,2,0,3,6,35,22
Paul George,Clippers,31-Oct-23,LAC vs. ORL,W,33,8,17,47.10%,6,9,66.70%,5,6,83.30%,1,6,7,7,2,0,3,2,27,15
Paul George,Clippers,29-Oct-23,LAC vs. SAS,W,28,8,17,47.10%,2,7,28.60%,1,1,100.00%,1,3,4,5,5,0,1,1,19,24
Paul George,Clippers,27-Oct-23,LAC @ UTA,L,38,9,17,52.90%,3,9,33.30%,15,15,100.00%,1,3,4,1,0,0,2,1,36,3
Paul George,Clippers,25-Oct-23,LAC vs. POR,W,32,11,17,64.70%,4,7,57.10%,1,1,100.00%,0,3,3,6,3,0,4,2,27,23
Paul George - Average,Average,,,,33.4,7.4,15.9,45.40%,3.1,7.9,38.50%,5.6,6,94.30%,0.6,4.8,5.3,3.7,2.3,0.1,3.2,2.7,23.6,6.8
Josh Giddey,Thunder,12-Nov-23,OKC @ PHX,W,32,5,12,41.70%,0,1,0.00%,0,0,0.00%,3,3,6,10,2,2,4,1,10,17
Josh Giddey,Thunder,10-Nov-23,OKC @ SAC,L,27,6,10,60.00%,0,1,0.00%,1,1,100.00%,1,3,4,5,0,0,4,1,13,-19
Josh Giddey,Thunder,8-Nov-23,OKC vs. CLE,W,25,4,11,36.40%,0,2,0.00%,0,0,0.00%,1,4,5,6,2,1,1,0,8,2
Josh Giddey,Thunder,6-Nov-23,OKC vs. ATL,W,27,4,13,30.80%,0,0,0.00%,0,0,0.00%,3,4,7,4,0,0,4,3,8,8
Josh Giddey,Thunder,3-Nov-23,OKC vs. GSW,L,31,8,15,53.30%,0,3,0.00%,2,2,100.00%,0,5,5,4,0,0,6,2,18,4
Josh Giddey,Thunder,1-Nov-23,OKC vs. NOP,L,31,6,16,37.50%,1,4,25.00%,2,2,100.00%,0,9,9,4,1,1,2,1,15,-6
Josh Giddey,Thunder,30-Oct-23,OKC vs. DET,W,28,9,18,50.00%,0,2,0.00%,3,5,60.00%,3,4,7,3,1,1,1,1,21,10
Josh Giddey,Thunder,29-Oct-23,OKC vs. DEN,L,22,4,13,30.80%,1,2,50.00%,0,0,0.00%,1,1,2,3,1,0,2,0,9,-18
Josh Giddey,Thunder,27-Oct-23,OKC @ CLE,W,28,1,8,12.50%,0,1,0.00%,0,0,0.00%,0,6,6,6,0,0,3,1,2,-12
Josh Giddey,Thunder,25-Oct-23,OKC @ CHI,W,32,7,14,50.00%,2,3,66.70%,0,0,0.00%,1,5,6,6,0,0,3,1,16,19
Josh Giddey - Average,Average,,,,28.3,5.4,13,40.30%,0.4,1.9,14.20%,0.8,1,36.00%,1.3,4.4,5.7,5.1,0.7,0.5,3,1.1,12,0.5
Harry Giles III,Kings,10-Nov-23,BKN @ BOS,L,6,3,3,100.00%,1,1,100.00%,0,0,0.00%,0,1,1,0,0,0,1,1,7,6
Harry Giles III - Average,Average,,,,6,3,3,100.00%,1,1,100.00%,0,0,0.00%,0,1,1,0,0,0,1,1,7,6
Shai Gilgeous-Alexander,Thunder,12-Nov-23,OKC @ PHX,W,37,13,22,59.10%,2,5,40.00%,7,8,87.50%,0,7,7,4,1,1,1,3,35,7
Shai Gilgeous-Alexander,Thunder,10-Nov-23,OKC @ SAC,L,38,14,25,56.00%,0,2,0.00%,5,6,83.30%,0,7,7,6,2,2,2,1,33,-3
Shai Gilgeous-Alexander,Thunder,8-Nov-23,OKC vs. CLE,W,38,15,22,68.20%,1,2,50.00%,12,13,92.30%,2,5,7,6,2,1,3,3,43,10
Shai Gilgeous-Alexander,Thunder,6-Nov-23,OKC vs. ATL,W,37,11,20,55.00%,3,7,42.90%,5,6,83.30%,1,7,8,6,1,0,2,5,30,14
Shai Gilgeous-Alexander,Thunder,1-Nov-23,OKC vs. NOP,L,38,8,20,40.00%,0,5,0.00%,4,5,80.00%,0,5,5,8,3,0,2,2,20,1
Shai Gilgeous-Alexander,Thunder,30-Oct-23,OKC vs. DET,W,33,11,23,47.80%,1,3,33.30%,9,9,100.00%,1,8,9,4,3,0,5,2,32,17
Shai Gilgeous-Alexander,Thunder,29-Oct-23,OKC vs. DEN,L,28,2,16,12.50%,0,4,0.00%,3,4,75.00%,1,3,4,7,1,0,0,2,7,-22
Shai Gilgeous-Alexander,Thunder,27-Oct-23,OKC @ CLE,W,36,15,26,57.70%,2,2,100.00%,2,2,100.00%,1,10,11,4,5,1,5,2,34,4
Shai Gilgeous-Alexander,Thunder,25-Oct-23,OKC @ CHI,W,36,12,18,66.70%,2,5,40.00%,5,5,100.00%,0,5,5,10,1,2,1,0,31,19
Shai Gilgeous-Alexander - Average,Average,,,,35.7,11.2,21.3,51.40%,1.2,3.9,34.00%,5.8,6.4,89.00%,0.7,6.3,7,6.1,2.1,0.8,2.3,2.2,29.4,5.2
Anthony Gill,Wizards,8-Nov-23,WAS @ CHA,W,4,0,3,0.00%,0,0,0.00%,0,0,0.00%,1,0,1,0,0,0,0,0,0,-4
Anthony Gill,Wizards,6-Nov-23,WAS @ PHI,L,8,2,3,66.70%,0,1,0.00%,1,2,50.00%,1,0,1,0,1,2,0,0,5,6
Anthony Gill,Wizards,3-Nov-23,WAS @ MIA,L,7,2,3,66.70%,0,0,0.00%,2,2,100.00%,1,1,2,0,0,1,1,1,6,18
Anthony Gill,Wizards,1-Nov-23,WAS @ ATL,L,7,1,1,100.00%,0,0,0.00%,0,0,0.00%,0,1,1,2,0,0,1,0,2,17
Anthony Gill,Wizards,30-Oct-23,WAS vs. BOS,L,10,1,3,33.30%,0,0,0.00%,3,4,75.00%,0,2,2,1,0,0,0,2,5,9
Anthony Gill - Average,Average,,,,7.2,1.2,2.6,53.30%,0,0.2,0.00%,1.2,1.6,45.00%,0.6,0.8,1.4,0.6,0.2,0.6,0.4,0.6,3.6,9.2
Collin Gillespie,Nuggets,12-Nov-23,DEN @ HOU,L,20,3,7,42.90%,0,2,0.00%,0,0,0.00%,0,1,1,3,2,0,1,2,6,0
Collin Gillespie,Nuggets,8-Nov-23,DEN vs. GSW,W,16,1,2,50.00%,1,2,50.00%,0,0,0.00%,0,0,0,1,0,0,1,2,3,-10
Collin Gillespie,Nuggets,6-Nov-23,DEN vs. NOP,W,17,2,4,50.00%,1,3,33.30%,1,1,100.00%,0,1,1,1,2,0,0,3,6,-1
Collin Gillespie,Nuggets,4-Nov-23,DEN vs. CHI,W,12,2,4,50.00%,1,3,33.30%,0,0,0.00%,0,1,1,2,0,0,0,1,5,12
Collin Gillespie,Nuggets,29-Oct-23,DEN @ OKC,W,6,0,1,0.00%,0,1,0.00%,0,0,0.00%,0,0,0,0,1,0,0,1,0,2
Collin Gillespie,Nuggets,24-Oct-23,DEN vs. LAL,W,1,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,0
Collin Gillespie - Average,Average,,,,12,1.3,3,32.10%,0.5,1.8,19.40%,0.2,0.2,16.70%,0,0.5,0.5,1.2,0.8,0,0.3,1.5,3.3,0.5
Jacob Gilyard,Grizzlies,12-Nov-23,MEM @ LAC,W,24,2,6,33.30%,2,6,33.30%,0,0,0.00%,1,4,5,3,3,0,0,3,6,3
Jacob Gilyard,Grizzlies,10-Nov-23,MEM vs. UTA,L,34,5,10,50.00%,4,9,44.40%,0,0,0.00%,2,2,4,8,1,0,2,2,14,-12
Jacob Gilyard,Grizzlies,8-Nov-23,MEM vs. MIA,L,15,2,3,66.70%,2,3,66.70%,0,0,0.00%,0,0,0,4,0,0,0,1,6,10
Jacob Gilyard,Grizzlies,5-Nov-23,MEM @ POR,W,11,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,2,0,1,1,1,0,-5
Jacob Gilyard,Grizzlies,3-Nov-23,MEM @ POR,L,12,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,3,0,0,1,0,0,17
Jacob Gilyard,Grizzlies,1-Nov-23,MEM @ UTA,L,20,1,2,50.00%,1,2,50.00%,0,0,0.00%,0,3,3,6,1,0,0,0,3,4
Jacob Gilyard,Grizzlies,30-Oct-23,MEM vs. DAL,L,1,0,1,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,0
Jacob Gilyard - Average,Average,,,,16.7,1.4,3.1,28.60%,1.3,2.9,27.80%,0,0,0.00%,0.4,1.3,1.7,3.7,0.7,0.1,0.6,1,4.1,2.4
Rudy Gobert,Timberwolves,12-Nov-23,MIN @ GSW,W,35,4,7,57.10%,0,0,0.00%,2,8,25.00%,4,6,10,3,1,5,2,3,10,-1
Rudy Gobert,Timberwolves,10-Nov-23,MIN @ SAS,W,34,5,10,50.00%,0,0,0.00%,1,1,100.00%,4,6,10,1,1,0,1,3,11,1
Rudy Gobert,Timberwolves,8-Nov-23,MIN vs. NOP,W,32,4,5,80.00%,0,0,0.00%,9,12,75.00%,5,16,21,1,0,2,4,2,17,24
Rudy Gobert,Timberwolves,6-Nov-23,MIN vs. BOS,W,41,6,6,100.00%,0,0,0.00%,2,11,18.20%,2,10,12,1,0,1,2,4,14,24
Rudy Gobert,Timberwolves,4-Nov-23,MIN vs. UTA,W,29,5,10,50.00%,0,0,0.00%,1,2,50.00%,4,6,10,1,0,4,1,3,11,10
Rudy Gobert,Timberwolves,1-Nov-23,MIN vs. DEN,W,32,0,7,0.00%,0,0,0.00%,4,4,100.00%,2,10,12,1,1,2,1,3,4,15
Rudy Gobert,Timberwolves,30-Oct-23,MIN @ ATL,L,31,3,7,42.90%,0,0,0.00%,8,11,72.70%,6,7,13,1,1,2,0,2,14,-13
Rudy Gobert,Timberwolves,28-Oct-23,MIN vs. MIA,W,31,7,9,77.80%,0,0,0.00%,0,0,0.00%,4,10,14,1,1,0,2,1,14,14
Rudy Gobert,Timberwolves,25-Oct-23,MIN @ TOR,L,32,6,12,50.00%,0,0,0.00%,3,5,60.00%,5,8,13,1,2,4,2,3,15,-11
Rudy Gobert - Average,Average,,,,33,4.4,8.1,56.40%,0,0,0.00%,3.3,6,55.70%,4,8.8,12.8,1.2,0.8,2.2,1.7,2.7,12.2,7
Jordan Goodwin,Suns,12-Nov-23,PHX vs. OKC,L,29,4,10,40.00%,3,7,42.90%,0,0,0.00%,1,4,5,3,1,1,1,2,11,3
Jordan Goodwin,Suns,10-Nov-23,PHX vs. LAL,L,7,1,3,33.30%,1,3,33.30%,0,0,0.00%,1,1,2,0,0,0,0,0,3,-13
Jordan Goodwin,Suns,8-Nov-23,PHX @ CHI,W,17,2,5,40.00%,2,3,66.70%,0,0,0.00%,1,1,2,0,0,0,0,1,6,2
Jordan Goodwin,Suns,5-Nov-23,PHX @ DET,W,21,2,7,28.60%,2,4,50.00%,2,2,100.00%,0,7,7,3,1,1,2,2,8,12
Jordan Goodwin,Suns,4-Nov-23,PHX @ PHI,L,16,2,10,20.00%,1,6,16.70%,1,2,50.00%,2,1,3,0,2,2,0,0,6,5
Jordan Goodwin,Suns,2-Nov-23,PHX vs. SAS,L,10,1,3,33.30%,1,2,50.00%,0,0,0.00%,1,0,1,3,1,0,1,0,3,-13
Jordan Goodwin,Suns,31-Oct-23,PHX vs. SAS,L,15,3,7,42.90%,0,2,0.00%,0,0,0.00%,2,2,4,0,1,0,1,3,6,-2
Jordan Goodwin,Suns,28-Oct-23,PHX vs. UTA,W,25,2,9,22.20%,2,5,40.00%,6,6,100.00%,2,3,5,5,1,0,2,2,12,3
Jordan Goodwin,Suns,26-Oct-23,PHX @ LAL,L,30,6,15,40.00%,1,5,20.00%,1,3,33.30%,0,6,6,2,2,0,1,2,14,8
Jordan Goodwin,Suns,24-Oct-23,PHX @ GSW,W,14,1,4,25.00%,0,1,0.00%,0,0,0.00%,1,3,4,3,1,0,2,0,2,7
Jordan Goodwin - Average,Average,,,,18.4,2.4,7.3,32.50%,1.3,3.8,32.00%,1,1.3,28.30%,1.1,2.8,3.9,1.9,1,0.4,1,1.2,7.1,1.2
Aaron Gordon,Nuggets,12-Nov-23,DEN @ HOU,L,39,6,10,60.00%,1,2,50.00%,3,6,50.00%,1,7,8,5,0,2,2,2,16,8
Aaron Gordon,Nuggets,8-Nov-23,DEN vs. GSW,W,34,5,14,35.70%,1,2,50.00%,3,4,75.00%,4,7,11,3,3,1,2,2,14,12
Aaron Gordon,Nuggets,6-Nov-23,DEN vs. NOP,W,36,7,11,63.60%,0,2,0.00%,1,2,50.00%,5,7,12,6,0,1,2,1,15,8
Aaron Gordon,Nuggets,4-Nov-23,DEN vs. CHI,W,35,4,9,44.40%,1,3,33.30%,6,8,75.00%,3,9,12,5,2,1,3,2,15,26
Aaron Gordon,Nuggets,3-Nov-23,DEN vs. DAL,W,35,8,17,47.10%,2,6,33.30%,0,0,0.00%,2,6,8,6,2,1,4,2,18,22
Aaron Gordon,Nuggets,1-Nov-23,DEN @ MIN,L,18,2,3,66.70%,0,1,0.00%,0,0,0.00%,1,1,2,2,0,1,2,4,4,-13
Aaron Gordon,Nuggets,30-Oct-23,DEN vs. UTA,W,33,10,12,83.30%,0,0,0.00%,1,4,25.00%,3,4,7,2,0,0,3,2,21,8
Aaron Gordon,Nuggets,29-Oct-23,DEN @ OKC,W,23,4,7,57.10%,0,1,0.00%,1,3,33.30%,1,2,3,2,1,3,1,1,9,22
Aaron Gordon,Nuggets,27-Oct-23,DEN @ MEM,W,30,5,11,45.50%,0,1,0.00%,0,1,0.00%,1,1,2,3,3,1,1,3,10,8
Aaron Gordon,Nuggets,24-Oct-23,DEN vs. LAL,W,35,7,11,63.60%,1,2,50.00%,0,0,0.00%,2,5,7,5,2,1,0,0,15,6
Aaron Gordon - Average,Average,,,,31.8,5.8,10.5,56.70%,0.6,2,21.70%,1.5,2.8,30.80%,2.3,4.9,7.2,3.9,1.3,1.2,2,1.9,13.7,10.7
Eric Gordon,Suns,10-Nov-23,PHX vs. LAL,L,28,5,9,55.60%,3,4,75.00%,0,0,0.00%,1,1,2,2,3,0,1,0,13,3
Eric Gordon,Suns,8-Nov-23,PHX @ CHI,W,25,1,9,11.10%,0,8,0.00%,0,0,0.00%,0,1,1,2,0,0,3,1,2,-16
Eric Gordon,Suns,5-Nov-23,PHX @ DET,W,31,8,14,57.10%,3,5,60.00%,2,2,100.00%,2,3,5,8,1,0,1,0,21,23
Eric Gordon,Suns,4-Nov-23,PHX @ PHI,L,34,6,15,40.00%,1,4,25.00%,0,0,0.00%,0,1,1,3,2,2,1,1,13,-19
Eric Gordon,Suns,2-Nov-23,PHX vs. SAS,L,24,3,5,60.00%,1,2,50.00%,0,0,0.00%,0,1,1,1,1,1,0,1,7,-2
Eric Gordon,Suns,31-Oct-23,PHX vs. SAS,L,36,8,14,57.10%,4,9,44.40%,0,0,0.00%,0,2,2,6,0,0,4,1,20,8
Eric Gordon,Suns,28-Oct-23,PHX vs. UTA,W,26,9,14,64.30%,3,7,42.90%,0,0,0.00%,0,2,2,4,1,0,0,1,21,23
Eric Gordon,Suns,26-Oct-23,PHX @ LAL,L,30,6,16,37.50%,2,8,25.00%,1,1,100.00%,1,1,2,0,0,0,2,2,15,-27
Eric Gordon,Suns,24-Oct-23,PHX @ GSW,W,32,4,16,25.00%,2,9,22.20%,0,0,0.00%,1,3,4,1,1,1,1,2,10,6
Eric Gordon - Average,Average,,,,29.6,5.6,12.4,45.30%,2.1,6.2,38.30%,0.3,0.3,22.20%,0.6,1.7,2.2,3,1,0.4,1.4,1,13.6,-0.1
Devonte' Graham,Spurs,6-Nov-23,SAS @ IND,L,12,0,2,0.00%,0,1,0.00%,2,2,100.00%,1,0,1,1,2,1,0,0,2,-9
Devonte' Graham - Average,Average,,,,12,0,2,0.00%,0,1,0.00%,2,2,100.00%,1,0,1,1,2,1,0,0,2,-9
Jerami Grant,Trail Blazers,12-Nov-23,POR @ LAL,L,41,8,17,47.10%,3,6,50.00%,4,5,80.00%,0,5,5,1,0,1,2,3,23,-15
Jerami Grant,Trail Blazers,8-Nov-23,POR @ SAC,L,46,12,25,48.00%,5,8,62.50%,9,12,75.00%,1,8,9,5,0,3,4,2,38,7
Jerami Grant,Trail Blazers,5-Nov-23,POR vs. MEM,L,38,10,22,45.50%,4,13,30.80%,3,4,75.00%,2,1,3,3,0,0,2,3,27,-22
Jerami Grant,Trail Blazers,3-Nov-23,POR vs. MEM,W,44,9,23,39.10%,3,7,42.90%,5,9,55.60%,2,6,8,3,0,1,3,0,26,9
Jerami Grant,Trail Blazers,1-Nov-23,POR @ DET,W,38,7,16,43.80%,2,4,50.00%,8,10,80.00%,0,1,1,0,1,0,4,4,24,15
Jerami Grant,Trail Blazers,30-Oct-23,POR @ TOR,W,37,8,18,44.40%,2,8,25.00%,4,4,100.00%,1,5,6,0,1,1,2,2,22,8
Jerami Grant,Trail Blazers,29-Oct-23,POR @ PHI,L,28,5,16,31.30%,1,4,25.00%,6,7,85.70%,2,3,5,1,0,2,2,2,17,-29
Jerami Grant,Trail Blazers,27-Oct-23,POR vs. ORL,L,36,4,14,28.60%,1,5,20.00%,6,7,85.70%,0,4,4,3,2,0,3,5,15,2
Jerami Grant,Trail Blazers,25-Oct-23,POR @ LAC,L,30,5,12,41.70%,0,4,0.00%,3,4,75.00%,2,1,3,1,0,1,3,1,13,-22
Jerami Grant - Average,Average,,,,37.6,7.6,18.1,41.10%,2.3,6.6,34.00%,5.3,6.9,79.10%,1.1,3.8,4.9,1.9,0.4,1,2.8,2.4,22.8,-5.2
AJ Green,Bucks,11-Nov-23,MIL @ ORL,L,9,1,3,33.30%,1,3,33.30%,0,0,0.00%,0,2,2,3,0,0,0,0,3,5
AJ Green,Bucks,1-Nov-23,MIL @ TOR,L,6,1,1,100.00%,0,0,0.00%,0,0,0.00%,0,1,1,1,0,0,0,1,2,6
AJ Green,Bucks,30-Oct-23,MIL vs. MIA,W,15,0,4,0.00%,0,3,0.00%,0,0,0.00%,0,0,0,2,0,0,0,3,0,8
AJ Green,Bucks,29-Oct-23,MIL vs. ATL,L,6,2,2,100.00%,2,2,100.00%,1,1,100.00%,0,1,1,0,0,0,0,0,7,10
AJ Green - Average,Average,,,,9,1,2.5,58.30%,0.8,2,33.30%,0.2,0.2,25.00%,0,1,1,1.5,0,0,0,1,3,7.2
Danny Green,,28-Oct-23,PHI @ TOR,W,5,0,1,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,1,0,-2
Danny Green,,26-Oct-23,PHI @ MIL,L,14,0,1,0.00%,0,1,0.00%,0,0,0.00%,0,2,2,1,1,0,0,0,0,2
Danny Green - Average,Average,,,,9.5,0,1,0.00%,0,0.5,0.00%,0,0,0.00%,0,1,1,0.5,0.5,0,0,0.5,0,0
Draymond Green,Warriors,12-Nov-23,GSW vs. MIN,L,24,3,7,42.90%,1,3,33.30%,2,2,100.00%,2,7,9,7,1,0,2,5,9,-11
Draymond Green,Warriors,11-Nov-23,GSW vs. CLE,L,18,3,4,75.00%,2,3,66.70%,0,0,0.00%,2,3,5,4,0,0,1,3,8,-1
Draymond Green,Warriors,6-Nov-23,GSW @ DET,W,28,2,4,50.00%,0,1,0.00%,2,2,100.00%,3,6,9,8,0,0,1,2,6,1
Draymond Green,Warriors,5-Nov-23,GSW @ CLE,L,29,5,11,45.50%,2,3,66.70%,6,6,100.00%,0,3,3,8,3,1,1,0,18,-6
Draymond Green,Warriors,3-Nov-23,GSW @ OKC,W,29,5,11,45.50%,2,4,50.00%,3,3,100.00%,2,3,5,3,0,1,3,5,15,-1
Draymond Green,Warriors,1-Nov-23,GSW vs. SAC,W,28,4,7,57.10%,2,4,50.00%,3,4,75.00%,2,0,2,9,2,2,2,1,13,-5
Draymond Green,Warriors,30-Oct-23,GSW @ NOP,W,22,3,8,37.50%,0,2,0.00%,0,0,0.00%,1,5,6,7,0,1,1,2,6,6
Draymond Green,Warriors,29-Oct-23,GSW @ HOU,W,21,2,4,50.00%,0,0,0.00%,0,1,0.00%,1,4,5,5,0,0,4,3,4,2
Draymond Green - Average,Average,,,,24.9,3.4,7,50.40%,1.1,2.5,33.30%,2,2.2,59.40%,1.6,3.9,5.5,6.4,0.8,0.6,1.9,2.6,9.9,-1.9
Jalen Green,Rockets,12-Nov-23,HOU vs. DEN,W,35,1,13,7.70%,1,4,25.00%,6,6,100.00%,0,8,8,5,1,0,0,1,9,10
Jalen Green,Rockets,10-Nov-23,HOU vs. NOP,W,35,7,18,38.90%,2,8,25.00%,9,10,90.00%,0,4,4,1,0,0,1,1,25,-1
Jalen Green,Rockets,8-Nov-23,HOU vs. LAL,W,21,11,15,73.30%,5,6,83.30%,1,4,25.00%,1,6,7,3,1,0,1,3,28,24
Jalen Green,Rockets,6-Nov-23,HOU vs. SAC,W,26,5,9,55.60%,3,5,60.00%,10,12,83.30%,0,2,2,2,1,1,3,0,23,13
Jalen Green,Rockets,4-Nov-23,HOU vs. SAC,W,36,4,10,40.00%,0,2,0.00%,2,7,28.60%,0,2,2,5,0,0,3,1,10,26
Jalen Green,Rockets,1-Nov-23,HOU vs. CHA,W,31,6,16,37.50%,4,8,50.00%,7,7,100.00%,1,3,4,3,2,0,1,3,23,-4
Jalen Green,Rockets,29-Oct-23,HOU vs. GSW,L,38,8,20,40.00%,1,5,20.00%,4,5,80.00%,1,8,9,1,0,1,4,1,21,4
Jalen Green,Rockets,27-Oct-23,HOU @ SAS,L,38,10,20,50.00%,2,6,33.30%,0,0,0.00%,1,4,5,4,0,0,2,2,22,-3
Jalen Green,Rockets,25-Oct-23,HOU @ ORL,L,30,2,10,20.00%,0,1,0.00%,6,7,85.70%,0,1,1,0,1,1,4,2,10,-12
Jalen Green - Average,Average,,,,32.2,6,14.6,40.30%,2,5,33.00%,5,6.4,65.80%,0.4,4.2,4.7,2.7,0.7,0.3,2.1,1.6,19,6.3
Jeff Green,Rockets,12-Nov-23,HOU vs. DEN,W,26,5,7,71.40%,2,4,50.00%,3,4,75.00%,1,3,4,0,1,1,0,1,15,14
Jeff Green,Rockets,10-Nov-23,HOU vs. NOP,W,23,1,3,33.30%,0,2,0.00%,3,3,100.00%,1,3,4,0,0,0,1,1,5,12
Jeff Green,Rockets,8-Nov-23,HOU vs. LAL,W,11,4,5,80.00%,0,0,0.00%,1,2,50.00%,3,3,6,0,0,0,1,3,9,10
Jeff Green,Rockets,6-Nov-23,HOU vs. SAC,W,5,2,2,100.00%,0,0,0.00%,2,4,50.00%,0,1,1,0,1,0,0,1,6,12
Jeff Green,Rockets,4-Nov-23,HOU vs. SAC,W,5,0,1,0.00%,0,0,0.00%,1,2,50.00%,2,3,5,0,0,0,1,0,1,-2
Jeff Green,Rockets,1-Nov-23,HOU vs. CHA,W,12,2,3,66.70%,2,2,100.00%,3,4,75.00%,0,2,2,0,0,0,1,1,9,2
Jeff Green,Rockets,29-Oct-23,HOU vs. GSW,L,21,2,7,28.60%,0,2,0.00%,2,2,100.00%,1,2,3,2,0,1,0,0,6,-13
Jeff Green,Rockets,27-Oct-23,HOU @ SAS,L,21,4,4,100.00%,0,0,0.00%,2,2,100.00%,0,1,1,1,0,0,0,1,10,-1
Jeff Green,Rockets,25-Oct-23,HOU @ ORL,L,14,2,4,50.00%,0,1,0.00%,0,1,0.00%,3,0,3,1,0,0,1,2,4,-11
Jeff Green - Average,Average,,,,15.3,2.4,4,58.90%,0.4,1.2,16.70%,1.9,2.7,66.70%,1.2,2,3.2,0.4,0.2,0.2,0.6,1.1,7.2,2.6
Josh Green,Mavericks,12-Nov-23,DAL @ NOP,W,28,5,11,45.50%,3,7,42.90%,0,0,0.00%,0,2,2,3,2,0,1,1,13,11
